timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,em_movimento
1744133736.22893,-2.0,-0.19,0.39,-7.66,1.11,2.85,-0.97,0.1,-0.15,-3.17,1.63,1.27,0
1744133736.22893,-2.0,-0.2,0.39,-7.34,1.79,2.47,-0.98,0.1,-0.15,-2.79,1.34,1.36,0
1744133736.229974,-2.0,-0.19,0.39,-7.6,1.21,2.2,-0.97,0.11,-0.15,-2.85,1.34,1.43,0
1744133736.231524,-2.0,-0.2,0.39,-6.68,0.62,2.41,-0.97,0.11,-0.15,-3.0,1.43,1.34,0
1744133736.232871,-2.0,-0.19,0.41,-6.86,0.54,2.91,-0.97,0.11,-0.14,-2.99,1.73,1.42,0
1744133736.233519,-2.0,-0.19,0.37,-7.29,1.9,2.97,-0.97,0.11,-0.14,-2.98,1.68,1.76,0
1744133736.234529,-2.0,-0.2,0.4,-6.82,0.73,3.6,-0.98,0.1,-0.14,-1.75,1.55,1.51,0
1744133736.235537,-2.0,-0.2,0.4,-7.41,1.89,3.53,-0.98,0.11,-0.15,-0.53,1.44,1.35,0
1744133736.236543,-2.0,-0.2,0.39,-6.54,2.13,4.24,-0.98,0.11,-0.15,-1.22,1.41,0.89,0
1744133736.237567,-2.0,-0.19,0.39,-6.34,2.38,4.4,-0.98,0.12,-0.15,-2.64,1.41,1.03,0
1744133736.238512,-2.0,-0.19,0.39,-6.28,2.05,4.15,-0.97,0.12,-0.16,-3.81,1.38,1.32,0
1744133736.239515,-2.0,-0.19,0.39,-7.52,2.47,3.95,-0.97,0.12,-0.14,-4.43,1.55,1.73,0
1744133736.241755,-2.0,-0.18,0.39,-8.63,3.24,4.4,-0.97,0.11,-0.14,-4.37,1.76,1.64,0
1744133736.243299,-2.0,-0.2,0.39,-9.66,3.12,4.44,-0.97,0.11,-0.14,-3.65,1.61,1.48,0
1744133736.244188,-2.0,-0.19,0.4,-9.8,2.18,4.12,-0.97,0.1,-0.14,-2.53,1.67,1.18,0
1744133736.245189,-2.0,-0.21,0.39,-9.5,2.69,4.47,-0.98,0.11,-0.14,-1.56,1.71,1.16,0
1744133736.245189,-2.0,-0.2,0.4,-7.95,3.18,4.93,-0.99,0.13,-0.15,-2.39,1.18,0.85,0
1744133736.246192,-2.0,-0.2,0.38,-7.77,3.4,5.18,-0.98,0.14,-0.15,-2.39,1.08,2.26,0
1744133736.247196,-2.0,-0.19,0.39,-7.05,2.9,5.45,-0.97,0.11,-0.14,-3.47,0.89,1.8,0
1744133736.247196,-2.0,-0.2,0.39,-7.35,2.74,4.89,-0.97,0.11,-0.14,-3.69,1.78,2.01,0
1744133736.248677,-2.0,-0.2,0.39,-7.17,2.82,5.64,-0.96,0.09,-0.14,-3.11,1.34,1.79,0
1744133736.248677,-2.0,-0.19,0.39,-7.28,2.82,4.95,-0.97,0.1,-0.15,-2.21,1.37,1.4,0
1744133736.248677,-2.0,-0.2,0.39,-7.43,2.79,4.85,-0.97,0.1,-0.14,-1.9,1.34,1.19,0
1744133736.251183,-2.0,-0.19,0.39,-7.42,4.28,4.85,-0.97,0.11,-0.15,-2.0,1.44,1.02,0
1744133736.251183,-2.0,-0.19,0.37,-8.21,6.43,4.14,-0.98,0.11,-0.16,-2.63,1.48,1.31,0
1744133736.251183,-2.0,-0.21,0.36,-7.34,7.92,3.78,-0.98,0.11,-0.15,-3.5,1.52,1.64,0
1744133736.251183,-2.0,-0.2,0.38,-6.59,6.62,3.05,-0.97,0.11,-0.15,-3.92,1.46,1.9,0
1744133736.251183,-2.0,-0.21,0.4,-6.11,4.98,2.28,-0.97,0.11,-0.14,-3.73,1.33,1.92,0
1744133736.254705,-2.0,-0.2,0.38,-6.15,5.23,1.6,-0.97,0.1,-0.15,-3.12,1.51,1.71,0
1744133736.256845,-2.0,-0.21,0.39,-5.63,5.77,1.7,-0.97,0.1,-0.15,-2.54,1.55,1.43,0
1744133736.257815,-2.0,-0.21,0.39,-8.34,5.56,1.98,-0.97,0.1,-0.15,-2.06,1.65,1.2,0
1744133736.258878,-2.0,-0.21,0.37,-7.24,4.44,2.29,-0.98,0.11,-0.15,-2.07,1.53,1.33,0
1744133736.260273,-2.0,-0.2,0.38,-7.03,3.88,2.31,-0.98,0.11,-0.16,-2.4,1.59,1.37,0
1744133736.26101,-2.0,-0.2,0.38,-7.56,3.53,3.27,-0.97,0.11,-0.15,-2.83,1.37,1.7,0
1744133736.263082,-2.0,-0.2,0.38,-6.15,3.9,3.85,-0.97,0.12,-0.14,-3.31,1.39,1.72,0
1744133736.263082,-2.0,-0.2,0.38,-7.09,3.74,3.53,-0.97,0.11,-0.15,-3.93,1.41,1.69,0
1744133736.264086,-2.0,-0.21,0.37,-5.54,3.31,3.87,-0.97,0.1,-0.15,-3.99,1.31,1.47,0
1744133736.265101,-2.0,-0.19,0.37,-7.22,2.69,4.28,-0.97,0.1,-0.14,-3.5,1.41,1.5,0
1744133736.265101,-2.0,-0.21,0.38,-6.49,2.48,4.47,-0.97,0.1,-0.15,-2.86,1.53,1.52,0
1744133736.266126,-2.0,-0.2,0.37,-6.42,1.71,4.63,-0.97,0.11,-0.14,-2.27,1.47,1.67,0
1744133736.267332,-2.0,-0.2,0.36,-7.11,1.15,4.98,-0.98,0.11,-0.15,-2.18,1.34,1.93,0
1744133736.268335,-2.0,-0.2,0.37,-7.82,1.91,5.91,-0.97,0.1,-0.15,-2.09,1.25,1.91,0
1744133736.269433,-2.0,-0.2,0.37,-7.84,1.84,6.11,-0.97,0.1,-0.16,-1.95,1.54,1.8,0
1744133736.270439,-2.0,-0.2,0.37,-8.36,1.71,6.32,-0.97,0.11,-0.15,-2.02,1.49,1.75,0
1744133736.271439,-2.0,-0.2,0.37,-8.16,2.06,6.71,-0.98,0.11,-0.15,-1.98,1.65,1.55,0
1744133736.272782,-2.0,-0.19,0.4,-8.08,0.99,5.91,-0.97,0.11,-0.15,-2.05,1.41,1.32,0
1744133736.2738,-2.0,-0.19,0.38,-7.96,1.18,5.69,-0.97,0.11,-0.15,-1.98,1.09,1.46,0
1744133736.275028,-2.0,-0.2,0.39,-8.6,0.89,4.95,-0.97,0.11,-0.16,-2.05,1.39,1.47,0
1744133736.27603,-2.0,-0.2,0.38,-8.5,1.54,4.89,-0.98,0.11,-0.15,-2.76,1.32,1.66,0
1744133736.277034,-2.0,-0.2,0.38,-8.18,-1.0,5.36,-0.97,0.12,-0.14,-3.34,1.71,1.82,0
1744133736.278322,-2.0,-0.2,0.37,-9.07,2.14,6.33,-0.97,0.1,-0.15,-3.06,1.94,1.89,0
1744133736.278607,-2.0,-0.19,0.38,-8.27,2.22,6.14,-0.98,0.1,-0.14,-2.1,1.63,1.35,0
1744133736.279608,-2.0,-0.19,0.38,-7.8,0.9,6.09,-0.97,0.1,-0.15,-1.56,1.6,1.05,0
1744133736.279608,-2.0,-0.21,0.37,-7.02,3.11,5.75,-0.97,0.11,-0.15,-2.04,1.72,0.99,0
1744133736.281132,-2.0,-0.19,0.38,-6.94,1.09,5.41,-0.98,0.13,-0.16,-2.65,1.56,1.12,0
1744133736.281132,-2.0,-0.2,0.38,-6.73,1.43,5.7,-0.97,0.12,-0.16,-3.12,1.53,1.56,0
1744133736.281132,-2.0,-0.2,0.37,-7.15,1.37,5.69,-0.97,0.12,-0.15,-3.49,1.88,1.98,0
1744133736.283788,-2.0,-0.2,0.36,-7.02,2.12,5.34,-0.97,0.11,-0.15,-3.36,1.86,1.89,0
1744133736.283788,-2.0,-0.2,0.37,-7.48,1.45,4.9,-0.97,0.1,-0.15,-2.73,1.98,1.82,0
1744133736.284799,-2.0,-0.2,0.38,-7.4,1.76,5.61,-0.97,0.1,-0.15,-2.07,2.18,1.44,0
1744133736.285802,-2.0,-0.2,0.38,-7.24,1.82,5.63,-0.98,0.11,-0.16,-2.25,2.0,1.43,0
1744133736.285802,-2.0,-0.19,0.38,-7.15,2.0,5.76,-0.98,0.11,-0.15,-3.09,1.7,1.69,0
1744133736.286816,-2.0,-0.2,0.37,-7.69,2.21,6.02,-0.98,0.11,-0.15,-3.86,1.46,1.88,0
1744133736.287828,-2.0,-0.2,0.36,-7.3,1.93,5.58,-0.97,0.11,-0.15,-4.23,1.46,2.05,0
1744133736.288832,-2.0,-0.2,0.38,-7.28,1.99,5.27,-0.97,0.1,-0.14,-3.89,1.62,1.77,0
1744133736.290319,-2.0,-0.19,0.37,-7.69,1.76,5.11,-0.97,0.1,-0.14,-3.11,1.53,1.73,0
1744133736.291249,-2.0,-0.19,0.37,-7.92,2.46,5.27,-0.97,0.1,-0.15,-2.86,1.58,1.6,0
1744133736.292291,-2.0,-0.2,0.38,-7.14,2.19,5.11,-0.97,0.11,-0.15,-2.69,1.73,1.7,0
1744133736.301474,-2.0,-0.2,0.38,-6.11,1.92,5.57,-0.98,0.11,-0.14,-2.61,1.73,1.44,0
1744133736.313981,-2.0,-0.19,0.38,-6.73,0.96,5.19,-0.98,0.12,-0.15,-3.4,1.33,1.58,0
